MTU,Source,Sink,H2H capacity
2024-05-17 06:00:00+00:00,EE,NO3,265.99999999251816
2024-05-17 06:00:00+00:00,DE_LU,NO3,761.699999993964
2024-05-17 06:00:00+00:00,EE,NO4,637.2000001281992
2024-05-17 06:00:00+00:00,DE_LU,NO4,810.9999999650008
2024-05-17 06:00:00+00:00,LT,SE1,440.29999998446425
2024-05-17 06:00:00+00:00,PL,DK2,265.99999999836024
2024-05-17 06:00:00+00:00,LT,EE,-5.5408771314406165e-12
2024-05-17 06:00:00+00:00,SE3,SE2,4502.599997126622
2024-05-17 06:00:00+00:00,NO2,DK1,1867.3999999646321
2024-05-17 06:00:00+00:00,DK1,FI,1.094575336486602e-11
2024-05-17 06:00:00+00:00,NO2,SE3,1485.1999998890165
2024-05-17 06:00:00+00:00,SE1,NO3,-9.36732174000186e-13
2024-05-17 06:00:00+00:00,PL,SE1,440.29999998152675
2024-05-17 06:00:00+00:00,NO2,SE2,2246.899999957095
2024-05-17 06:00:00+00:00,LT,FI,-2.2945371023653645e-12
2024-05-17 06:00:00+00:00,EE,SE4,644.6000000347597
2024-05-17 06:00:00+00:00,DE_LU,SE4,1752.6999999944542
2024-05-17 06:00:00+00:00,EE,NO2,265.9999999989239
2024-05-17 06:00:00+00:00,DE_LU,NO2,2347.4999996168763
2024-05-17 06:00:00+00:00,NO4,NO3,-2.0654070851950436e-12
2024-05-17 06:00:00+00:00,NL,DK2,744.8999995588624
2024-05-17 06:00:00+00:00,SE3,FI,2.177022810594319e-12
2024-05-17 06:00:00+00:00,NL,SE1,697.6000000007551
2024-05-17 06:00:00+00:00,PL,DE_LU,265.99999984259057
2024-05-17 06:00:00+00:00,SE1,SE4,-3.923675877542563e-10
2024-05-17 06:00:00+00:00,NO1,NO3,761.700000001289
2024-05-17 06:00:00+00:00,NO5,NO3,761.6999999892038
2024-05-17 06:00:00+00:00,NO2,FI,-2.586421509203184e-12
2024-05-17 06:00:00+00:00,NO1,NO4,810.9999999986896
2024-05-17 06:00:00+00:00,EE,DK1,715.9999999399575
2024-05-17 06:00:00+00:00,DE_LU,DK1,4244.499996921998
2024-05-17 06:00:00+00:00,NO5,NO4,811.0000000128189
2024-05-17 06:00:00+00:00,NO4,SE4,-6.16620802086324e-10
2024-05-17 06:00:00+00:00,DK1,DK2,202.49999999199312
2024-05-17 06:00:00+00:00,NL,DE_LU,744.8999999938253
2024-05-17 06:00:00+00:00,NO5,NO1,1235.1000000351023
2024-05-17 06:00:00+00:00,LT,DK2,265.9999999973845
2024-05-17 06:00:00+00:00,PL,NO3,265.99999997642055
2024-05-17 06:00:00+00:00,NO1,SE4,880.6999999132197
2024-05-17 06:00:00+00:00,DK1,SE1,202.49999999649845
2024-05-17 06:00:00+00:00,NO5,SE4,880.6999998736485
2024-05-17 06:00:00+00:00,NO5,NO2,502.09999999777193
2024-05-17 06:00:00+00:00,PL,NO1,265.9999999773542
2024-05-17 06:00:00+00:00,SE3,DK2,265.9999998800336
2024-05-17 06:00:00+00:00,EE,NL,80.39999999929779
2024-05-17 06:00:00+00:00,SE2,FI,-1.1610922025044142e-10
2024-05-17 06:00:00+00:00,NL,NO3,761.6999999879288
2024-05-17 06:00:00+00:00,NO2,DK2,744.8999997287951
2024-05-17 06:00:00+00:00,PL,SE4,814.599999999311
2024-05-17 06:00:00+00:00,SE3,SE1,440.29999974991375
2024-05-17 06:00:00+00:00,LT,DE_LU,265.99999983564624
2024-05-17 06:00:00+00:00,NO5,DK1,1039.8999999681535
2024-05-17 06:00:00+00:00,NO2,SE1,697.6000000160709
2024-05-17 06:00:00+00:00,PL,LT,100.00000000002741
2024-05-17 06:00:00+00:00,FI,DK2,265.9999999936866
2024-05-17 06:00:00+00:00,NL,NO1,1542.4999999680088
2024-05-17 06:00:00+00:00,SE4,FI,7.867071797423382e-13
2024-05-17 06:00:00+00:00,NL,SE4,1123.4999997982375
2024-05-17 06:00:00+00:00,EE,SE3,716.0000000133784
2024-05-17 06:00:00+00:00,LT,NO5,265.9999999929652
2024-05-17 06:00:00+00:00,DE_LU,SE3,2114.39999995565
2024-05-17 06:00:00+00:00,EE,SE2,716.0000000038237
2024-05-17 06:00:00+00:00,DE_LU,SE2,2876.0999999862884
2024-05-17 06:00:00+00:00,DK1,NO3,202.49999999809464
2024-05-17 06:00:00+00:00,LT,NO3,265.9999999646103
2024-05-17 06:00:00+00:00,DE_LU,DK2,1865.499999839943
2024-05-17 06:00:00+00:00,LT,NO4,440.2999999705391
2024-05-17 06:00:00+00:00,PL,NO5,265.99999999405605
2024-05-17 06:00:00+00:00,SE2,DK2,-7.541570778781016e-11
2024-05-17 06:00:00+00:00,EE,SE1,716.000000006706
2024-05-17 06:00:00+00:00,DE_LU,SE1,697.5999999891695
2024-05-17 06:00:00+00:00,DK1,NO1,202.4999999886928
2024-05-17 06:00:00+00:00,PL,NO4,440.29999998593286
2024-05-17 07:00:00+00:00,LT,NO1,348.0999999403124
2024-05-17 07:00:00+00:00,SE2,SE1,1.4274407206495894e-11
2024-05-17 07:00:00+00:00,NL,DK1,2554.4999999165943
2024-05-17 07:00:00+00:00,SE3,NO3,348.0999999906224
2024-05-17 07:00:00+00:00,DK1,SE4,175.29999997825283
2024-05-17 07:00:00+00:00,EE,FI,715.9999999983961
2024-05-17 07:00:00+00:00,DE_LU,FI,31.99999999832323
2024-05-17 07:00:00+00:00,LT,SE4,1073.3000000032555
2024-05-17 07:00:00+00:00,NL,NO5,1515.2999999806727
2024-05-17 07:00:00+00:00,LT,NO2,348.0999998837909
2024-05-17 07:00:00+00:00,NO2,NO3,597.5000000007835
2024-05-17 07:00:00+00:00,NO4,SE2,1421.0999999330552
2024-05-17 07:00:00+00:00,NO3,DK2,60.40000000347334
2024-05-17 07:00:00+00:00,SE4,DK2,348.0999999866459
2024-05-17 07:00:00+00:00,SE3,NO1,348.09999992726364
2024-05-17 07:00:00+00:00,NL,NO4,597.5000000017943
2024-05-17 07:00:00+00:00,PL,NO2,348.0999999247633
2024-05-17 07:00:00+00:00,NO2,NO1,4826.699999666854
2024-05-17 07:00:00+00:00,NO5,SE3,817.4999999342883
2024-05-17 07:00:00+00:00,SE3,SE4,775.2999994222264
2024-05-17 07:00:00+00:00,NO1,SE2,1415.0000000961275
2024-05-17 07:00:00+00:00,NO4,SE1,821.9999999977948
2024-05-17 07:00:00+00:00,SE1,FI,-6.0512289668917895e-12
2024-05-17 07:00:00+00:00,NO5,SE2,1414.9999998214007
2024-05-17 07:00:00+00:00,NO1,DK2,348.09999999489816
2024-05-17 07:00:00+00:00,NO2,SE4,1300.3000000806592
2024-05-17 07:00:00+00:00,LT,DK1,1073.2999999958774
2024-05-17 07:00:00+00:00,NO4,FI,-1.6958412026826255e-10
2024-05-17 07:00:00+00:00,NO1,SE1,629.499999993155
2024-05-17 07:00:00+00:00,NL,NO2,1515.2999999012848
2024-05-17 07:00:00+00:00,NO5,SE1,629.4999999978096
2024-05-17 07:00:00+00:00,PL,DK1,740.8999999945015
2024-05-17 07:00:00+00:00,PL,SE3,740.9000000069192
2024-05-17 07:00:00+00:00,DK1,NO4,175.29999999354698
2024-05-17 07:00:00+00:00,SE2,NO3,-1.3994397834417302e-10
2024-05-17 07:00:00+00:00,EE,DK2,348.0999999973262
2024-05-17 07:00:00+00:00,PL,SE2,740.9000000109869
2024-05-17 07:00:00+00:00,NO1,FI,31.99999999953667
2024-05-17 07:00:00+00:00,NO5,FI,31.99999999939643
2024-05-17 07:00:00+00:00,EE,NO1,348.09999999313834
2024-05-17 07:00:00+00:00,DE_LU,NO1,2300.7999996218336
2024-05-17 07:00:00+00:00,PL,EE,1.1196020609258218e-12
2024-05-17 07:00:00+00:00,NL,SE3,1515.2999996804926
2024-05-17 07:00:00+00:00,NL,SE2,1515.2999998234504
2024-05-17 07:00:00+00:00,SE3,NO4,348.0999999959187
2024-05-17 07:00:00+00:00,SE1,DK2,-1.4354866930058007e-12
2024-05-17 07:00:00+00:00,LT,NL,80.39999999692878
2024-05-17 07:00:00+00:00,SE2,SE4,-1.0199882672447437e-11
2024-05-17 07:00:00+00:00,SE4,NO3,348.0999999628837
2024-05-17 07:00:00+00:00,PL,FI,31.999999999848782
2024-05-17 07:00:00+00:00,NO2,NO4,597.5000000668789
2024-05-17 07:00:00+00:00,EE,DE_LU,348.09999996364877
2024-05-17 07:00:00+00:00,NO4,DK2,-5.6079016820187255e-11
2024-05-17 07:00:00+00:00,PL,NL,80.39999999337175
2024-05-17 07:00:00+00:00,FI,NO3,348.0999999948064
2024-05-17 07:00:00+00:00,NL,FI,31.999999996173862
2024-05-17 07:00:00+00:00,DK1,SE3,175.29999998698838
2024-05-17 07:00:00+00:00,NO5,DK2,348.099999997739
2024-05-17 07:00:00+00:00,EE,NO5,348.09999999173453
2024-05-17 07:00:00+00:00,DE_LU,NO5,1929.6000000166277
2024-05-17 07:00:00+00:00,DK1,SE2,175.2999999607259
2024-05-17 07:00:00+00:00,LT,SE3,1073.3000000063826
2024-05-17 07:00:00+00:00,LT,SE2,1073.2999999997346
2024-05-17 07:00:00+00:00,EE,NO3,348.0999999947474
2024-05-17 07:00:00+00:00,DE_LU,NO3,597.5000000035457
2024-05-17 07:00:00+00:00,EE,NO4,348.0999999891038
2024-05-17 07:00:00+00:00,DE_LU,NO4,597.5000000117456
2024-05-17 07:00:00+00:00,LT,SE1,380.09999997273246
2024-05-17 07:00:00+00:00,PL,DK2,348.0999999907046
2024-05-17 07:00:00+00:00,LT,EE,-5.763488965127687e-12
2024-05-17 07:00:00+00:00,SE3,SE2,5218.299992829477
2024-05-17 07:00:00+00:00,NO2,DK1,2338.499999852482
2024-05-17 07:00:00+00:00,DK1,FI,31.999999999807425
2024-05-17 07:00:00+00:00,NO2,SE3,1517.7999995771982
2024-05-17 07:00:00+00:00,SE1,NO3,-4.056947801226903e-11
2024-05-17 07:00:00+00:00,PL,SE1,380.09999995219306
2024-05-17 07:00:00+00:00,NO2,SE2,2115.2999999075714
2024-05-17 07:00:00+00:00,LT,FI,31.99999999977119
2024-05-17 07:00:00+00:00,EE,SE4,715.9999999897135
2024-05-17 07:00:00+00:00,DE_LU,SE4,2142.299999988858
2024-05-17 07:00:00+00:00,EE,NO2,348.0999999419754
2024-05-17 07:00:00+00:00,DE_LU,NO2,2300.79999927471
2024-05-17 07:00:00+00:00,NO4,NO3,-9.080023875085889e-12
2024-05-17 07:00:00+00:00,NL,DK2,873.0999996561658
2024-05-17 07:00:00+00:00,SE3,FI,32.00000000020406
2024-05-17 07:00:00+00:00,NL,SE1,629.4999997572539
2024-05-17 07:00:00+00:00,PL,DE_LU,348.0999999744214
2024-05-17 07:00:00+00:00,SE1,SE4,-5.807610857587302e-12
2024-05-17 07:00:00+00:00,NO1,NO3,597.500000033316
2024-05-17 07:00:00+00:00,NO5,NO3,597.500000023383
2024-05-17 07:00:00+00:00,NO2,FI,31.999999999135973
2024-05-17 07:00:00+00:00,NO1,NO4,597.5000000017276
2024-05-17 07:00:00+00:00,EE,DK1,715.9999999997534
2024-05-17 07:00:00+00:00,DE_LU,DK1,3477.3999997826813
2024-05-17 07:00:00+00:00,NO5,NO4,597.5000000710146
2024-05-17 07:00:00+00:00,NO4,SE4,1.3538565647167423e-11
2024-05-17 07:00:00+00:00,DK1,DK2,175.29999989425613
2024-05-17 07:00:00+00:00,NL,DE_LU,873.0999999929597
2024-05-17 07:00:00+00:00,NO5,NO1,1199.299999741262
2024-05-17 07:00:00+00:00,LT,DK2,348.0999999900831
2024-05-17 07:00:00+00:00,PL,NO3,348.09999998754944
2024-05-17 07:00:00+00:00,NO1,SE4,775.3000000152302
2024-05-17 07:00:00+00:00,DK1,SE1,175.2999999887426
2024-05-17 07:00:00+00:00,NO5,SE4,775.300000015684
2024-05-17 07:00:00+00:00,NO5,NO2,348.09999994346055
2024-05-17 07:00:00+00:00,PL,NO1,348.09999996853213
2024-05-17 07:00:00+00:00,SE3,DK2,348.09999998428293
2024-05-17 07:00:00+00:00,EE,NL,80.39999999787426
2024-05-17 07:00:00+00:00,SE2,FI,-5.50389679644137e-11
2024-05-17 07:00:00+00:00,NL,NO3,597.5000000020895
2024-05-17 07:00:00+00:00,NO2,DK2,873.0999998799407
2024-05-17 07:00:00+00:00,PL,SE4,740.900000000147
2024-05-17 07:00:00+00:00,SE3,SE1,380.0999999628493
2024-05-17 07:00:00+00:00,LT,DE_LU,348.0999999624493
2024-05-17 07:00:00+00:00,NO5,DK1,817.4999999924587
2024-05-17 07:00:00+00:00,NO2,SE1,629.4999998499859
2024-05-17 07:00:00+00:00,PL,LT,100.00000000012642
2024-05-17 07:00:00+00:00,FI,DK2,348.0999999970619
2024-05-17 07:00:00+00:00,NL,NO1,1515.2999999966644
2024-05-17 07:00:00+00:00,SE4,FI,32.000000000145334
2024-05-17 07:00:00+00:00,NL,SE4,1300.29999990871
2024-05-17 07:00:00+00:00,EE,SE3,715.9999999988668
2024-05-17 07:00:00+00:00,LT,NO5,348.09999997988467
2024-05-17 07:00:00+00:00,DE_LU,SE3,2359.7999998061623
2024-05-17 07:00:00+00:00,EE,SE2,715.999999998603
2024-05-17 07:00:00+00:00,DE_LU,SE2,2957.2999999823073
2024-05-17 07:00:00+00:00,DK1,NO3,175.2999999932265
2024-05-17 07:00:00+00:00,LT,NO3,348.0999999872262
2024-05-17 07:00:00+00:00,DE_LU,DK2,1973.2999998305468
2024-05-17 07:00:00+00:00,LT,NO4,348.09999999200124
2024-05-17 07:00:00+00:00,PL,NO5,348.0999999922736
2024-05-17 07:00:00+00:00,SE2,DK2,-1.488643778712466e-11
2024-05-17 07:00:00+00:00,EE,SE1,716.0000000024266
2024-05-17 07:00:00+00:00,DE_LU,SE1,629.4999999718834
2024-05-17 07:00:00+00:00,DK1,NO1,175.29999999806998
2024-05-17 07:00:00+00:00,PL,NO4,348.0999999950954
2024-05-17 08:00:00+00:00,LT,NO1,314.9999999705179
2024-05-17 08:00:00+00:00,SE2,SE1,-5.572118817177067e-11
2024-05-17 08:00:00+00:00,NL,DK1,2601.3000000233446
2024-05-17 08:00:00+00:00,SE3,NO3,109.89999999901327
2024-05-17 08:00:00+00:00,DK1,SE4,194.69999998987547
2024-05-17 08:00:00+00:00,EE,FI,282.10000000251387
2024-05-17 08:00:00+00:00,DE_LU,FI,304.59999994107113
2024-05-17 08:00:00+00:00,LT,SE4,877.3000000098694
2024-05-17 08:00:00+00:00,NL,NO5,1150.0999999849198
2024-05-17 08:00:00+00:00,LT,NO2,314.9999998007122
2024-05-17 08:00:00+00:00,NO2,NO3,304.59999955043065
2024-05-17 08:00:00+00:00,NO4,SE2,1802.9999999921938
2024-05-17 08:00:00+00:00,NO3,DK2,109.89999996048562
2024-05-17 08:00:00+00:00,SE4,DK2,355.4999999809833
2024-05-17 08:00:00+00:00,SE3,NO1,109.90000000362816
2024-05-17 08:00:00+00:00,NL,NO4,304.5999999966813
2024-05-17 08:00:00+00:00,PL,NO2,314.9999996722648
2024-05-17 08:00:00+00:00,NO2,NO1,5024.799999816027
2024-05-17 08:00:00+00:00,NO5,SE3,784.9999998637928
2024-05-17 08:00:00+00:00,SE3,SE4,109.8999999721101
2024-05-17 08:00:00+00:00,NO1,SE2,818.3999999181846
2024-05-17 08:00:00+00:00,NO4,SE1,1082.7999999828132
2024-05-17 08:00:00+00:00,SE1,FI,564.5999999321504
2024-05-17 08:00:00+00:00,NO5,SE2,1020.4999997841135
2024-05-17 08:00:00+00:00,NO1,DK2,109.89999999312671
2024-05-17 08:00:00+00:00,NO2,SE4,745.3999998795513
2024-05-17 08:00:00+00:00,LT,DK1,314.9999999892369
2024-05-17 08:00:00+00:00,NO4,FI,564.6000000010068
2024-05-17 08:00:00+00:00,NO1,SE1,212.400000000267
2024-05-17 08:00:00+00:00,NL,NO2,1534.6999987541517
2024-05-17 08:00:00+00:00,NO5,SE1,304.5999999992738
2024-05-17 08:00:00+00:00,PL,DK1,314.99999998963983
2024-05-17 08:00:00+00:00,PL,SE3,588.6000000028046
2024-05-17 08:00:00+00:00,DK1,NO4,194.6999999992557
2024-05-17 08:00:00+00:00,SE2,NO3,7.105828184630668e-11
2024-05-17 08:00:00+00:00,EE,DK2,69.09999999764884
2024-05-17 08:00:00+00:00,PL,SE2,588.6000000013294
2024-05-17 08:00:00+00:00,NO1,FI,212.4000000005337
2024-05-17 08:00:00+00:00,NO5,FI,304.599999999373
2024-05-17 08:00:00+00:00,EE,NO1,69.09999999662338
2024-05-17 08:00:00+00:00,DE_LU,NO1,2275.099999682068
2024-05-17 08:00:00+00:00,PL,EE,304.5999999928604
2024-05-17 08:00:00+00:00,NL,SE3,1653.4999997980613
2024-05-17 08:00:00+00:00,NL,SE2,1657.7999998657035
2024-05-17 08:00:00+00:00,SE3,NO4,109.89999999978004
2024-05-17 08:00:00+00:00,SE1,DK2,69.09999999711354
2024-05-17 08:00:00+00:00,LT,NL,80.30000000115098
2024-05-17 08:00:00+00:00,SE2,SE4,-1.971013387270208e-12
2024-05-17 08:00:00+00:00,SE4,NO3,304.599999987533
2024-05-17 08:00:00+00:00,PL,FI,304.5999999894294
2024-05-17 08:00:00+00:00,NO2,NO4,304.5999999936587
2024-05-17 08:00:00+00:00,EE,DE_LU,69.09999999330078
2024-05-17 08:00:00+00:00,NO4,DK2,69.09999999302582
2024-05-17 08:00:00+00:00,PL,NL,80.29999999866358
2024-05-17 08:00:00+00:00,FI,NO3,69.09999999737637
2024-05-17 08:00:00+00:00,NL,FI,304.59999993875516
2024-05-17 08:00:00+00:00,DK1,SE3,317.79999999258825
2024-05-17 08:00:00+00:00,NO5,DK2,109.89999999969429
2024-05-17 08:00:00+00:00,EE,NO5,69.0999999993471
2024-05-17 08:00:00+00:00,DE_LU,NO5,1150.1000000156205
2024-05-17 08:00:00+00:00,DK1,SE2,317.7999999764512
2024-05-17 08:00:00+00:00,LT,SE3,877.3000000032441
2024-05-17 08:00:00+00:00,LT,SE2,877.3000000012638
2024-05-17 08:00:00+00:00,EE,NO3,69.09999999561619
2024-05-17 08:00:00+00:00,DE_LU,NO3,304.59999999024524
2024-05-17 08:00:00+00:00,EE,NO4,69.09999999926777
2024-05-17 08:00:00+00:00,DE_LU,NO4,304.59999986451953
2024-05-17 08:00:00+00:00,LT,SE1,304.599999993468
2024-05-17 08:00:00+00:00,PL,DK2,355.49999997409714
2024-05-17 08:00:00+00:00,LT,EE,304.5999999943684
2024-05-17 08:00:00+00:00,SE3,SE2,1953.3999999566743
2024-05-17 08:00:00+00:00,NO2,DK1,2067.6999988275884
2024-05-17 08:00:00+00:00,DK1,FI,194.6999999984772
2024-05-17 08:00:00+00:00,NO2,SE3,1653.4999988328484
2024-05-17 08:00:00+00:00,SE1,NO3,69.09999998791042
2024-05-17 08:00:00+00:00,PL,SE1,304.59999999280427
2024-05-17 08:00:00+00:00,NO2,SE2,1888.9999998985975
2024-05-17 08:00:00+00:00,LT,FI,304.59999998954913
2024-05-17 08:00:00+00:00,EE,SE4,69.09999999922042
2024-05-17 08:00:00+00:00,DE_LU,SE4,1845.5999994767296
2024-05-17 08:00:00+00:00,EE,NO2,69.09999999201182
2024-05-17 08:00:00+00:00,DE_LU,NO2,2275.099999193508
2024-05-17 08:00:00+00:00,NO4,NO3,69.09999999858982
2024-05-17 08:00:00+00:00,NL,DK2,745.3999993473124
2024-05-17 08:00:00+00:00,SE3,FI,109.89999999985528
2024-05-17 08:00:00+00:00,NL,SE1,304.5999999761993
2024-05-17 08:00:00+00:00,PL,DE_LU,314.99999976261176
2024-05-17 08:00:00+00:00,SE1,SE4,69.09999999860568
2024-05-17 08:00:00+00:00,NO1,NO3,212.39999999853663
2024-05-17 08:00:00+00:00,NO5,NO3,304.5999999316672
2024-05-17 08:00:00+00:00,NO2,FI,304.59999997233865
2024-05-17 08:00:00+00:00,NO1,NO4,212.39999996131039
2024-05-17 08:00:00+00:00,EE,DK1,69.09999999305981
2024-05-17 08:00:00+00:00,DE_LU,DK1,3188.5999976547964
2024-05-17 08:00:00+00:00,NO5,NO4,304.59999984219525
2024-05-17 08:00:00+00:00,NO4,SE4,69.09999999126207
2024-05-17 08:00:00+00:00,DK1,DK2,194.69999999227903
2024-05-17 08:00:00+00:00,NL,DE_LU,745.3999997706899
2024-05-17 08:00:00+00:00,NO5,NO1,2032.2999998845244
2024-05-17 08:00:00+00:00,LT,DK2,355.49999998209523
2024-05-17 08:00:00+00:00,PL,NO3,304.59999998855034
2024-05-17 08:00:00+00:00,NO1,SE4,109.89999999861561
2024-05-17 08:00:00+00:00,DK1,SE1,194.70000000014576
2024-05-17 08:00:00+00:00,NO5,SE4,109.90000000030221
2024-05-17 08:00:00+00:00,NO5,NO2,109.90000000003546
2024-05-17 08:00:00+00:00,PL,NO1,314.9999999804015
2024-05-17 08:00:00+00:00,SE3,DK2,109.8999999943718
2024-05-17 08:00:00+00:00,EE,NL,69.09999999091673
2024-05-17 08:00:00+00:00,SE2,FI,-2.895887510111249e-12
2024-05-17 08:00:00+00:00,NL,NO3,304.5999999878526
2024-05-17 08:00:00+00:00,NO2,DK2,745.3999999894744
2024-05-17 08:00:00+00:00,PL,SE4,588.6000000092743
2024-05-17 08:00:00+00:00,SE3,SE1,109.90000000059618
2024-05-17 08:00:00+00:00,LT,DE_LU,314.99999965614955
2024-05-17 08:00:00+00:00,NO5,DK1,109.89999999830245
2024-05-17 08:00:00+00:00,NO2,SE1,304.59999998693525
2024-05-17 08:00:00+00:00,PL,LT,491.3999999549303
2024-05-17 08:00:00+00:00,FI,DK2,69.09999999902531
2024-05-17 08:00:00+00:00,NL,NO1,1534.6999999967068
2024-05-17 08:00:00+00:00,SE4,FI,304.5999999953224
2024-05-17 08:00:00+00:00,NL,SE4,745.3999995721356
2024-05-17 08:00:00+00:00,EE,SE3,69.10000000004426
2024-05-17 08:00:00+00:00,LT,NO5,314.99999992548027
2024-05-17 08:00:00+00:00,DE_LU,SE3,2753.699998791293
2024-05-17 08:00:00+00:00,EE,SE2,282.10000000472115
2024-05-17 08:00:00+00:00,DE_LU,SE2,2148.099999906288
2024-05-17 08:00:00+00:00,DK1,NO3,194.69999999833428
2024-05-17 08:00:00+00:00,LT,NO3,304.59999998874486
2024-05-17 08:00:00+00:00,DE_LU,DK2,1845.5999987135679
2024-05-17 08:00:00+00:00,LT,NO4,304.5999999920121
2024-05-17 08:00:00+00:00,PL,NO5,314.99999990621455
2024-05-17 08:00:00+00:00,SE2,DK2,-1.2811733758906822e-10
2024-05-17 08:00:00+00:00,EE,SE1,282.1000000031455
2024-05-17 08:00:00+00:00,DE_LU,SE1,304.5999999835349
2024-05-17 08:00:00+00:00,DK1,NO1,194.6999999907485
2024-05-17 08:00:00+00:00,PL,NO4,304.5999999917317
2024-05-17 09:00:00+00:00,LT,NO1,314.9999999837341
2024-05-17 09:00:00+00:00,SE2,SE1,75.69999999907562
2024-05-17 09:00:00+00:00,NL,DK1,1901.3000000130714
2024-05-17 09:00:00+00:00,SE3,NO3,199.19999999099693
2024-05-17 09:00:00+00:00,DK1,SE4,59.09999999876277
2024-05-17 09:00:00+00:00,EE,FI,2.9380678626083277e-12
2024-05-17 09:00:00+00:00,DE_LU,FI,150.2000000020536
2024-05-17 09:00:00+00:00,LT,SE4,1003.1000000188106
2024-05-17 09:00:00+00:00,NL,NO5,757.2999997454177
2024-05-17 09:00:00+00:00,LT,NO2,314.9999999839383
2024-05-17 09:00:00+00:00,NO2,NO3,199.19999999699706
2024-05-17 09:00:00+00:00,NO4,SE2,1728.900000103436
2024-05-17 09:00:00+00:00,NO3,DK2,225.89999997249487
2024-05-17 09:00:00+00:00,SE4,DK2,551.0999990830929
2024-05-17 09:00:00+00:00,SE3,NO1,314.9999999971806
2024-05-17 09:00:00+00:00,NL,NO4,150.1999999992417
2024-05-17 09:00:00+00:00,PL,NO2,229.59999995837993
2024-05-17 09:00:00+00:00,NO2,NO1,4182.699999793016
2024-05-17 09:00:00+00:00,NO5,SE3,226.29999999419542
2024-05-17 09:00:00+00:00,SE3,SE4,452.89999998469585
2024-05-17 09:00:00+00:00,NO1,SE2,242.70000000091113
2024-05-17 09:00:00+00:00,NO4,SE1,904.2999998894334
2024-05-17 09:00:00+00:00,SE1,FI,921.5999999884294
2024-05-17 09:00:00+00:00,NO5,SE2,226.30000000409404
2024-05-17 09:00:00+00:00,NO1,DK2,452.89999978462373
2024-05-17 09:00:00+00:00,NO2,SE4,1032.3999995632391
2024-05-17 09:00:00+00:00,LT,DK1,544.999999987382
2024-05-17 09:00:00+00:00,NO4,FI,904.3000000074954
2024-05-17 09:00:00+00:00,NO1,SE1,150.19999999887142
2024-05-17 09:00:00+00:00,NL,NO2,1399.0999990764597
2024-05-17 09:00:00+00:00,NO5,SE1,150.19999999678706
2024-05-17 09:00:00+00:00,PL,DK1,229.60000000365596
2024-05-17 09:00:00+00:00,PL,SE3,229.600000013662
2024-05-17 09:00:00+00:00,DK1,NO4,59.10000000455833
2024-05-17 09:00:00+00:00,SE2,NO3,75.69999996961452
2024-05-17 09:00:00+00:00,EE,DK2,3.5124910869350723e-12
2024-05-17 09:00:00+00:00,PL,SE2,229.59999998836514
2024-05-17 09:00:00+00:00,NO1,FI,150.1999999960327
2024-05-17 09:00:00+00:00,NO5,FI,150.1999999937754
2024-05-17 09:00:00+00:00,EE,NO1,7.621330153525068e-12
2024-05-17 09:00:00+00:00,DE_LU,NO1,2245.999999922972
2024-05-17 09:00:00+00:00,PL,EE,150.19999999414233
2024-05-17 09:00:00+00:00,NL,SE3,1309.4999989937476
2024-05-17 09:00:00+00:00,NL,SE2,242.69999999947072
2024-05-17 09:00:00+00:00,SE3,NO4,150.19999996302806
2024-05-17 09:00:00+00:00,SE1,DK2,343.3999998618647
2024-05-17 09:00:00+00:00,LT,NL,80.29999999764976
2024-05-17 09:00:00+00:00,SE2,SE4,75.69999999709997
2024-05-17 09:00:00+00:00,SE4,NO3,199.19999999991646
2024-05-17 09:00:00+00:00,PL,FI,150.1999999718822
2024-05-17 09:00:00+00:00,NO2,NO4,150.19999999789542
2024-05-17 09:00:00+00:00,EE,DE_LU,1.103228693619431e-11
2024-05-17 09:00:00+00:00,NO4,DK2,343.39999996738135
2024-05-17 09:00:00+00:00,PL,NL,80.29999999093502
2024-05-17 09:00:00+00:00,FI,NO3,199.1999999579312
2024-05-17 09:00:00+00:00,NL,FI,150.19999999884985
2024-05-17 09:00:00+00:00,DK1,SE3,59.09999998131096
2024-05-17 09:00:00+00:00,NO5,DK2,226.29999999409435
2024-05-17 09:00:00+00:00,EE,NO5,7.958494094707625e-12
2024-05-17 09:00:00+00:00,DE_LU,NO5,757.3000000018003
2024-05-17 09:00:00+00:00,DK1,SE2,59.09999999186665
2024-05-17 09:00:00+00:00,LT,SE3,1003.1000000041978
2024-05-17 09:00:00+00:00,LT,SE2,242.70000000116616
2024-05-17 09:00:00+00:00,EE,NO3,7.716518359955616e-12
2024-05-17 09:00:00+00:00,DE_LU,NO3,199.19999999817594
2024-05-17 09:00:00+00:00,EE,NO4,1.0117603497730445e-11
2024-05-17 09:00:00+00:00,DE_LU,NO4,150.1999999975952
2024-05-17 09:00:00+00:00,LT,SE1,150.19999999952702
2024-05-17 09:00:00+00:00,PL,DK2,229.60000000075243
2024-05-17 09:00:00+00:00,LT,EE,150.20000000155468
2024-05-17 09:00:00+00:00,SE3,SE2,242.69999999726747
2024-05-17 09:00:00+00:00,NO2,DK1,2871.9999999882943
2024-05-17 09:00:00+00:00,DK1,FI,59.09999999976185
2024-05-17 09:00:00+00:00,NO2,SE3,1309.4999991833638
2024-05-17 09:00:00+00:00,SE1,NO3,199.19999994922708
2024-05-17 09:00:00+00:00,PL,SE1,150.19999997627212
2024-05-17 09:00:00+00:00,NO2,SE2,242.69999999962917
